departure_city,destination_city,country,date_depart,departure_time_difference,departure_status,airline,airline_type,cleaned_airline
London,Rome,Italy,2024-09-07,127,Delayed,British Airways,premium,British Airways
London,New York,United States,2024-09-07,15,Delayed,British Airways,premium,British Airways
London,Zakynthos Island,Greece,2024-09-07,72,Delayed,British Airways,premium,British Airways
London,New York,United States,2024-09-07,23,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Nice,France,2024-09-07,51,Delayed,British Airways,premium,British Airways
London,Riyadh,Saudi Arabia,2024-09-07,34,Delayed,Saudia,premium,Saudia
London,Bahrain,Bahrain,2024-09-07,46,Delayed,Gulf Air,premium,Gulf Air
London,Vienna,Austria,2024-09-07,81,Delayed,Austrian,premium,Austrian
London,Dallas,United States,2024-09-07,38,Delayed,American Airlines,premium,American Airlines
London,Grand Cayman,Cayman Islands,2024-09-07,54,Delayed,British Airways,premium,British Airways
London,Milan,Italy,2024-09-07,47,Delayed,British Airways,premium,British Airways
London,Chicago,United States,2024-09-07,20,Delayed,American Airlines,premium,American Airlines
London,Kefallinia,Greece,2024-09-07,37,Delayed,British Airways,premium,British Airways
London,Thira,Greece,2024-09-07,56,Delayed,British Airways,premium,British Airways
London,Los Angeles,United States,2024-09-07,34,Delayed,British Airways,premium,British Airways
London,San Francisco,United States,2024-09-07,27,Delayed,British Airways,premium,British Airways
London,Barcelona,Spain,2024-09-07,73,Delayed,Vueling,budget,Vueling
London,Larnaca,Cyprus,2024-09-07,34,Delayed,British Airways,premium,British Airways
London,Prague,Czech Republic,2024-09-07,0,Cancelled,British Airways,premium,British Airways
London,Warsaw,Poland,2024-09-07,106,Delayed,LOT Polish Airlines,premium,Lot Polish Airlines
London,Calgary,Canada,2024-09-07,17,Delayed,Air Canada,premium,Air Canada
London,Helsinki,Finland,2024-09-07,69,Delayed,Finnair,premium,Finnair
London,Stockholm,Sweden,2024-09-07,48,Delayed,SAS - Scandinavian Airlines,premium,Sas - Scandinavian Airlines
London,Delhi,India,2024-09-07,32,Delayed,British Airways,premium,British Airways
London,San Francisco,United States,2024-09-07,30,Delayed,United Airlines,premium,United Airlines
London,Delhi,India,2024-09-07,34,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Frankfurt,Germany,2024-09-07,81,Delayed,Lufthansa,premium,Lufthansa
London,New York,United States,2024-09-07,43,Delayed,American Airlines,premium,American Airlines
London,Miami,United States,2024-09-07,32,Delayed,British Airways,premium,British Airways
London,Palma de Mallorca,Spain,2024-09-07,64,Delayed,British Airways,premium,British Airways
London,Houston,United States,2024-09-07,23,Delayed,United Airlines,premium,United Airlines
London,Venice,Italy,2024-09-07,42,Delayed,British Airways,premium,British Airways
London,Oslo,Norway,2024-09-07,37,Delayed,SAS - Scandinavian Airlines,premium,Sas - Scandinavian Airlines
London,Barcelona,Spain,2024-09-07,105,Delayed,British Airways,premium,British Airways
London,Rome,Italy,2024-09-07,31,Delayed,British Airways,premium,British Airways
London,Chania,Greece,2024-09-07,75,Delayed,British Airways,premium,British Airways
London,Figari,France,2024-09-07,51,Delayed,British Airways,premium,British Airways
London,Los Angeles,United States,2024-09-07,30,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Edinburgh,United Kingdom,2024-09-07,28,Delayed,British Airways,premium,British Airways
London,New York,United States,2024-09-07,34,Delayed,Delta Air Lines,premium,Delta Air Lines
London,Madrid,Spain,2024-09-07,72,Delayed,Iberia,premium,Iberia
London,Malta,Malta,2024-09-07,29,Delayed,KM Malta Airlines,premium,Km Malta Airlines
London,Munich,Germany,2024-09-07,49,Delayed,Lufthansa,premium,Lufthansa
London,Salt Lake City,United States,2024-09-07,19,Delayed,Delta Air Lines,premium,Delta Air Lines
London,Paris,France,2024-09-07,40,Delayed,British Airways,premium,British Airways
London,Gibraltar,United Kingdom,2024-09-07,37,Delayed,British Airways,premium,British Airways
London,Kuala Lumpur,Malaysia,2024-09-07,76,Delayed,Malaysia Airlines,premium,Malaysia Airlines
London,Phoenix,United States,2024-09-07,45,Delayed,American Airlines,premium,American Airlines
London,Dubrovnik,Croatia,2024-09-07,72,Delayed,British Airways,premium,British Airways
London,Amsterdam,Netherlands,2024-09-07,30,Delayed,British Airways,premium,British Airways
London,Brussels,Belgium,2024-09-07,134,Delayed,Brussels Airlines,premium,Brussels Airlines
London,Denver,United States,2024-09-07,47,Delayed,United Airlines,premium,United Airlines
London,Galway,Ireland,2024-09-07,54,Delayed,Aer Lingus,premium,Aer Lingus
London,Chicago,United States,2024-09-07,69,Delayed,British Airways,premium,British Airways
London,New York,United States,2024-09-07,39,Delayed,British Airways,premium,British Airways
London,Hamburg,Germany,2024-09-07,38,Delayed,British Airways,premium,British Airways
London,Paphos,Cyprus,2024-09-07,60,Delayed,British Airways,premium,British Airways
London,Dallas,United States,2024-09-07,31,Delayed,American Airlines,premium,American Airlines
London,Grenada,Grenada,2024-09-07,39,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Ibiza,Spain,2024-09-07,66,Delayed,British Airways,premium,British Airways
London,Miami,United States,2024-09-07,53,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Lisbon,Portugal,2024-09-07,107,Delayed,TAP Portugal,premium,Tap Portugal
London,Bridgetown,Barbados,2024-09-07,41,Delayed,British Airways,premium,British Airways
London,Istanbul,Turkey,2024-09-07,96,Delayed,Turkish Airlines,premium,Turkish Airlines
London,Los Angeles,United States,2024-09-07,28,Delayed,United Airlines,premium,United Airlines
London,Singapore,Singapore,2024-09-07,39,Delayed,Singapore Airlines,premium,Singapore Airlines
London,Paris,France,2024-09-07,83,Delayed,Air France,premium,Air France
London,Frankfurt,Germany,2024-09-07,69,Delayed,Lufthansa,premium,Lufthansa
London,Mykonos,Greece,2024-09-07,77,Delayed,British Airways,premium,British Airways
London,Madrid,Spain,2024-09-07,62,Delayed,Iberia,premium,Iberia
London,Atlanta,United States,2024-09-07,60,Delayed,Delta Air Lines,premium,Delta Air Lines
London,Bodrum,Turkey,2024-09-07,58,Delayed,British Airways,premium,British Airways
London,Amsterdam,Netherlands,2024-09-07,40,Delayed,British Airways,premium,British Airways
London,New York,United States,2024-09-07,38,Delayed,British Airways,premium,British Airways
London,Los Angeles,United States,2024-09-07,35,Delayed,British Airways,premium,British Airways
London,Amsterdam,Netherlands,2024-09-07,26,Delayed,KLM - Royal Dutch Airlines,premium,Klm - Royal Dutch Airlines
London,Nice,France,2024-09-07,61,Delayed,British Airways,premium,British Airways
London,San Francisco,United States,2024-09-07,22,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Austin,United States,2024-09-07,50,Delayed,British Airways,premium,British Airways
London,Kerkyra,Greece,2024-09-07,58,Delayed,British Airways,premium,British Airways
London,Faro,Portugal,2024-09-07,60,Delayed,British Airways,premium,British Airways
London,Lagos,Nigeria,2024-09-07,67,Delayed,British Airways,premium,British Airways
London,Brussels,Belgium,2024-09-07,34,Delayed,British Airways,premium,British Airways
London,Edinburgh,United Kingdom,2024-09-07,31,Delayed,British Airways,premium,British Airways
London,Larnaca,Cyprus,2024-09-07,32,Delayed,British Airways,premium,British Airways
London,Zurich,Switzerland,2024-09-07,42,Delayed,British Airways,premium,British Airways
London,Dublin,Ireland,2024-09-07,38,Delayed,Aer Lingus,premium,Aer Lingus
London,New York,United States,2024-09-07,82,Delayed,United Airlines,premium,United Airlines
London,Miami,United States,2024-09-07,42,Delayed,American Airlines,premium,American Airlines
London,Isle of Man,Isle of Man,2024-09-07,51,Delayed,Loganair,budget,Loganair
London,Montreal,Canada,2024-09-07,12,Delayed,Air Canada,premium,Air Canada
London,Zurich,Switzerland,2024-09-07,49,Delayed,Swiss International Airlines,premium,Swiss International Airlines
London,Detroit,United States,2024-09-07,53,Delayed,Delta Air Lines,premium,Delta Air Lines
London,Duesseldorf,Germany,2024-09-07,95,Delayed,Eurowings,budget,Eurowings
London,Rome,Italy,2024-09-07,0,Cancelled,British Airways,premium,British Airways
London,Shanghai,China,2024-09-07,48,Delayed,British Airways,premium,British Airways
London,Athens,Greece,2024-09-07,56,Delayed,Aegean Airlines,premium,Aegean Airlines
London,Charlotte,United States,2024-09-07,63,Delayed,American Airlines,premium,American Airlines
London,Washington,United States,2024-09-07,40,Delayed,United Airlines,premium,United Airlines
London,Chicago,United States,2024-09-07,99,Delayed,American Airlines,premium,American Airlines
London,San Diego,United States,2024-09-07,44,Delayed,British Airways,premium,British Airways
London,Bengaluru,India,2024-09-07,78,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Bangkok,Thailand,2024-09-07,62,Delayed,Thai Airways,premium,Thai Airways
London,Mumbai,India,2024-09-07,223,Delayed,Air India,premium,Air India
London,Dalaman,Turkey,2024-09-07,67,Delayed,British Airways,premium,British Airways
London,Los Angeles,United States,2024-09-07,42,Delayed,American Airlines,premium,American Airlines
London,Washington,United States,2024-09-07,52,Delayed,British Airways,premium,British Airways
London,Shanghai,China,2024-09-07,64,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Accra,Ghana,2024-09-07,58,Delayed,British Airways,premium,British Airways
London,Barcelona,Spain,2024-09-07,0,Cancelled,British Airways,premium,British Airways
London,Halifax,Canada,2024-09-07,35,Delayed,Air Canada,premium,Air Canada
London,Atlanta,United States,2024-09-07,46,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Lisbon,Portugal,2024-09-07,44,Delayed,British Airways,premium,British Airways
London,Chennai,India,2024-09-07,68,Delayed,British Airways,premium,British Airways
London,Munich,Germany,2024-09-07,71,Delayed,British Airways,premium,British Airways
London,Seattle,United States,2024-09-07,35,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Aberdeen,United Kingdom,2024-09-07,58,Delayed,British Airways,premium,British Airways
London,Amsterdam,Netherlands,2024-09-07,46,Delayed,British Airways,premium,British Airways
London,Oslo,Norway,2024-09-07,51,Delayed,British Airways,premium,British Airways
London,Palma de Mallorca,Spain,2024-09-07,45,Delayed,British Airways,premium,British Airways
London,Dubai,United Arab Emirates,2024-09-07,69,Delayed,British Airways,premium,British Airways
London,New York,United States,2024-09-07,81,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Tenerife,Spain,2024-09-07,52,Delayed,British Airways,premium,British Airways
London,Derry,United Kingdom,2024-09-07,30,Delayed,Loganair,budget,Loganair
London,Beirut,Lebanon,2024-09-07,30,Delayed,MEA,premium,Mea
London,New York,United States,2024-09-07,60,Delayed,United Airlines,premium,United Airlines
London,Tokyo,Japan,2024-09-07,26,Delayed,British Airways,premium,British Airways
London,Miami,United States,2024-09-07,33,Delayed,American Airlines,premium,American Airlines
London,Boston,United States,2024-09-07,105,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Reykjavik,Iceland,2024-09-07,46,Delayed,Icelandair,premium,Icelandair
London,Chicago,United States,2024-09-07,47,Delayed,United Airlines,premium,United Airlines
London,Billund,Denmark,2024-09-07,71,Delayed,British Airways,premium,British Airways
London,Dallas,United States,2024-09-07,165,Delayed,British Airways,premium,British Airways
London,Istanbul,Turkey,2024-09-07,34,Delayed,British Airways,premium,British Airways
London,Chicago,United States,2024-09-07,39,Delayed,British Airways,premium,British Airways
London,Delhi,India,2024-09-07,220,Delayed,Air India,premium,Air India
London,Marseille,France,2024-09-07,77,Delayed,British Airways,premium,British Airways
London,Istanbul,Turkey,2024-09-07,47,Delayed,Turkish Airlines,premium,Turkish Airlines
London,New York,United States,2024-09-07,42,Delayed,British Airways,premium,British Airways
London,Los Angeles,United States,2024-09-07,130,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Toronto,Canada,2024-09-07,45,Delayed,British Airways,premium,British Airways
London,Dublin,Ireland,2024-09-07,117,Delayed,Aer Lingus,premium,Aer Lingus
London,Rome,Italy,2024-09-07,55,Delayed,British Airways,premium,British Airways
London,Venice,Italy,2024-09-07,33,Delayed,British Airways,premium,British Airways
London,Budapest,Hungary,2024-09-07,57,Delayed,British Airways,premium,British Airways
London,Frankfurt,Germany,2024-09-07,54,Delayed,Lufthansa,premium,Lufthansa
London,Belgrade,Serbia,2024-09-07,66,Delayed,Air Serbia,premium,Air Serbia
London,Dublin,Ireland,2024-09-07,0,Cancelled,British Airways,premium,British Airways
London,Edinburgh,United Kingdom,2024-09-07,26,Delayed,British Airways,premium,British Airways
London,Denver,United States,2024-09-07,31,Delayed,British Airways,premium,British Airways
London,Kefallinia,Greece,2024-09-07,55,Delayed,British Airways,premium,British Airways
London,Houston,United States,2024-09-07,73,Delayed,United Airlines,premium,United Airlines
London,Milan,Italy,2024-09-07,57,Delayed,British Airways,premium,British Airways
London,Philadelphia,United States,2024-09-07,34,Delayed,British Airways,premium,British Airways
London,Lisbon,Portugal,2024-09-07,93,Delayed,TAP Portugal,premium,Tap Portugal
London,Munich,Germany,2024-09-07,63,Delayed,Lufthansa,premium,Lufthansa
London,Preveza/Lefkada,Greece,2024-09-07,23,Delayed,British Airways,premium,British Airways
London,Zurich,Switzerland,2024-09-07,33,Delayed,Swiss International Airlines,premium,Swiss International Airlines
London,Cork,Ireland,2024-09-07,32,Delayed,Aer Lingus,premium,Aer Lingus
London,Palma de Mallorca,Spain,2024-09-07,77,Delayed,British Airways,premium,British Airways
London,Sofia,Bulgaria,2024-09-07,29,Delayed,British Airways,premium,British Airways
London,Valencia,Spain,2024-09-07,86,Delayed,British Airways,premium,British Airways
London,Atlanta,United States,2024-09-07,54,Delayed,Delta Air Lines,premium,Delta Air Lines
London,New York,United States,2024-09-07,34,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Tirana,Albania,2024-09-07,46,Delayed,British Airways,premium,British Airways
London,Stockholm,Sweden,2024-09-07,28,Delayed,SAS - Scandinavian Airlines,premium,Sas - Scandinavian Airlines
London,Athens,Greece,2024-09-07,0,Cancelled,British Airways,premium,British Airways
London,Glasgow,United Kingdom,2024-09-07,34,Delayed,British Airways,premium,British Airways
London,Doha,Qatar,2024-09-07,46,Delayed,British Airways,premium,British Airways
London,Belfast,United Kingdom,2024-09-07,101,Delayed,British Airways,premium,British Airways
London,Los Angeles,United States,2024-09-07,0,Cancelled,British Airways,premium,British Airways
London,Prague,Czech Republic,2024-09-07,47,Delayed,British Airways,premium,British Airways
London,Riyadh,Saudi Arabia,2024-09-07,37,Delayed,British Airways,premium,British Airways
London,Toronto,Canada,2024-09-07,38,Delayed,Air Canada,premium,Air Canada
London,Los Angeles,United States,2024-09-07,49,Delayed,United Airlines,premium,United Airlines
London,Philadelphia,United States,2024-09-07,21,Delayed,American Airlines,premium,American Airlines
London,Vancouver,Canada,2024-09-07,28,Delayed,Air Canada,premium,Air Canada
London,Calgary,Canada,2024-09-07,16,Delayed,WestJet,premium,Westjet
London,Bengaluru,India,2024-09-07,39,Delayed,British Airways,premium,British Airways
London,Kalamata,Greece,2024-09-07,79,Delayed,British Airways,premium,British Airways
London,Dubai,United Arab Emirates,2024-09-07,40,Delayed,Emirates,premium,Emirates
London,San Francisco,United States,2024-09-07,80,Delayed,British Airways,premium,British Airways
London,Shannon,Ireland,2024-09-07,36,Delayed,Aer Lingus,premium,Aer Lingus
London,Copenhagen,Denmark,2024-09-07,31,Delayed,SAS - Scandinavian Airlines,premium,Sas - Scandinavian Airlines
London,Boston,United States,2024-09-07,37,Delayed,British Airways,premium,British Airways
London,Geneva,Switzerland,2024-09-07,40,Delayed,Swiss International Airlines,premium,Swiss International Airlines
London,Chicago,United States,2024-09-07,44,Delayed,American Airlines,premium,American Airlines
London,Warsaw,Poland,2024-09-07,68,Delayed,British Airways,premium,British Airways
London,Palma de Mallorca,Spain,2024-09-07,33,Delayed,British Airways,premium,British Airways
London,Duesseldorf,Germany,2024-09-07,27,Delayed,British Airways,premium,British Airways
London,Geneva,Switzerland,2024-09-07,41,Delayed,British Airways,premium,British Airways
London,Nice,France,2024-09-07,44,Delayed,British Airways,premium,British Airways
London,Tampa,United States,2024-09-07,43,Delayed,Virgin Atlantic,premium,Virgin Atlantic
London,Vienna,Austria,2024-09-07,42,Delayed,British Airways,premium,British Airways
London,Rome,Italy,2024-09-07,0,Cancelled,British Airways,premium,British Airways
London,Bahrain,Bahrain,2024-09-07,97,Delayed,British Airways,premium,British Airways
